1类置信率,2类置信率,3类置信率,预测分类,实际分类,预测正确
1,2.75E-25,3.41E-20,1,1,1
1,9.79E-19,1.68E-17,1,1,1
1,3.48E-25,2.51E-21,1,1,1
1,2.56E-16,1.50E-15,1,1,1
1,1.34E-20,1.77E-18,1,1,1
1,1.05E-16,1.33E-14,1,1,1
1,3.19E-20,1.10E-17,1,1,1
1,1.18E-14,6.49E-13,1,1,1
1,6.80E-17,1.23E-15,1,1,1
1,1.31E-18,1.48E-16,1,1,1
1,1.69E-18,8.73E-17,1,1,1
1,5.02E-17,3.01E-15,1,1,1
1,5.70E-13,8.17E-11,1,1,1
1,8.03E-18,2.16E-13,1,1,1
0.999999762,6.96E-11,2.64E-07,1,1,1
1,1.75E-09,6.77E-09,1,1,1
1,1.12E-12,2.38E-11,1,1,1
1,1.01E-11,2.35E-10,1,1,1
1,5.62E-14,1.04E-11,1,1,1
1,2.16E-17,4.50E-13,1,1,1
0.999999285,1.27E-08,6.93E-07,1,1,1
1,4.15E-13,1.25E-09,1,1,1
1,1.99E-12,2.03E-08,1,1,1
0.999999523,1.65E-08,4.59E-07,1,1,1
0.999999046,8.83E-07,5.96E-08,1,1,1
1,5.63E-12,1.40E-09,1,1,1
1,6.14E-12,8.74E-11,1,1,1
1,5.30E-09,9.87E-10,1,1,1
1,1.65E-09,9.85E-11,1,1,1
1,1.52E-11,5.03E-13,1,1,1
1,1.38E-17,6.89E-19,1,1,1
1,4.87E-10,7.93E-12,1,1,1
0.999999881,1.31E-07,1.86E-09,1,1,1
0.999998927,1.06E-06,2.50E-08,1,1,1
0.001460169,0.99849391,4.59E-05,2,2,1
3.74E-08,0.999999762,2.07E-07,2,2,1
4.90E-09,1,5.03E-08,2,2,1
4.73E-05,0.999941111,1.15E-05,2,2,1
1.26E-05,0.999966979,2.04E-05,2,2,1
9.13E-07,0.999995947,3.10E-06,2,2,1
6.50E-07,0.999997735,1.66E-06,2,2,1
8.28E-11,1,7.88E-10,2,2,1
2.28E-12,1,3.31E-11,2,2,1
1.62E-11,1,1.17E-09,2,2,1
3.12E-05,0.999961495,7.44E-06,2,2,1
0.52565819,0.472861052,0.00148077,1,1,1
0.9996562,0.000337332,6.43E-06,1,1,1
1,3.32E-10,2.07E-10,1,1,1
1,1.97E-10,9.35E-12,1,1,1
1,5.00E-10,3.81E-11,1,1,1
1,2.44E-24,1.92E-22,1,1,1
1,7.99E-23,1.94E-21,1,1,1
1,5.31E-16,5.52E-16,1,1,1
1,1.76E-23,1.44E-20,1,1,1
1,4.21E-24,1.22E-21,1,1,1
1,7.22E-18,1.15E-17,1,1,1
1,1.69E-11,1.96E-11,1,1,1
0.999999881,1.21E-07,1.08E-08,1,1,1
0.999945164,2.13E-08,5.49E-05,1,1,1
0.999919295,4.90E-06,7.58E-05,1,1,1
0.999753654,5.53E-05,0.000191065,1,1,1
0.018045356,1.75E-06,0.981952965,3,3,1
0.108080745,3.08E-05,0.89188838,3,3,1
2.20E-11,3.42E-15,1,3,3,1
1.88E-09,4.77E-09,1,3,3,1
8.06E-07,2.21E-08,0.999999166,3,3,1
4.73E-05,0.003815132,0.996137559,3,3,1
1.08E-10,5.59E-12,1,3,3,1
3.79E-06,1.99E-07,0.999996066,3,3,1
0.085766152,0.24051562,0.673718214,3,3,1
4.62E-05,0.991522074,0.008431711,2,2,1
0.9926247,0.007179678,0.000195625,1,1,1
0.999979258,1.87E-05,2.05E-06,1,1,1
0.999895096,9.93E-05,5.60E-06,1,1,1
0.999670625,0.000313055,1.64E-05,1,1,1
0.999846458,0.000144444,9.08E-06,1,1,1
0.999999881,1.46E-07,3.10E-08,1,1,1
0.99999845,1.44E-06,1.43E-07,1,1,1
0.999998331,1.63E-06,2.66E-08,1,1,1
0.999984145,1.54E-05,4.84E-07,1,1,1
0.999962211,3.66E-05,1.16E-06,1,1,1
0.999872804,0.000120835,6.29E-06,1,1,1
0.999999881,1.52E-07,3.70E-08,1,1,1
1,4.27E-09,6.64E-10,1,1,1
1,8.67E-20,3.74E-20,1,1,1
1,4.41E-19,1.73E-19,1,1,1
1,4.39E-16,8.15E-17,1,1,1
1,1.38E-14,2.42E-15,1,1,1
1,2.29E-20,2.16E-20,1,1,1
1,1.95E-17,2.29E-17,1,1,1
1,1.14E-21,2.19E-21,1,1,1
1,2.22E-22,5.43E-22,1,1,1
1,1.92E-16,2.51E-17,1,1,1
1,4.38E-08,2.69E-09,1,1,1
9.94E-12,1,1.29E-14,2,2,1
7.99E-20,1,1.10E-21,2,2,1
4.26E-20,1,6.15E-22,2,2,1
5.36E-14,1,6.29E-16,2,2,1
1.39E-20,1,2.53E-22,2,2,1
2.45E-20,1,3.11E-22,2,2,1
5.93E-21,1,9.59E-23,2,2,1
3.84E-20,1,4.57E-22,2,2,1
4.58E-19,1,5.00E-21,2,2,1
1.08E-19,1,1.55E-21,2,2,1
3.61E-18,1,1.12E-19,2,2,1
3.85E-08,1,6.71E-12,2,2,1
1,1.22E-11,1.85E-12,1,1,1
1,2.93E-14,2.01E-15,1,1,1
1,5.29E-22,4.13E-20,1,1,1
1,5.91E-29,9.44E-25,1,1,1
1,4.23E-28,7.63E-23,1,1,1
1,8.15E-24,2.31E-19,1,1,1
1,1.59E-25,1.34E-21,1,1,1
1,6.92E-30,5.77E-26,1,1,1
1,2.48E-31,2.07E-27,1,1,1
1,1.07E-25,6.94E-24,1,1,1
1,7.38E-19,2.28E-18,1,1,1
1,1.93E-24,7.16E-22,1,1,1
1,1.91E-28,1.45E-25,1,1,1
1,1.25E-31,1.57E-25,1,1,1
1,2.33E-25,4.24E-22,1,1,1
1,6.38E-23,6.80E-19,1,1,1
1,1.31E-22,1.87E-18,1,1,1
1,7.05E-27,4.42E-20,1,1,1
1,1.37E-23,1.34E-17,1,1,1
1,2.84E-21,5.69E-19,1,1,1
1,2.40E-17,6.26E-16,1,1,1
1,3.74E-19,9.99E-17,1,1,1
1,2.01E-11,4.79E-11,1,1,1
1,4.41E-11,1.62E-10,1,1,1
0.999999166,3.92E-07,4.81E-07,1,1,1
1,7.02E-09,2.08E-08,1,1,1
1,3.53E-10,6.95E-09,1,1,1
0.999999881,5.51E-08,1.38E-07,1,1,1
0.999999762,9.93E-08,1.04E-07,1,1,1
1,8.95E-13,4.31E-11,1,1,1
1,6.48E-14,3.96E-12,1,1,1
0.999999642,1.09E-07,2.76E-07,1,1,1
1,9.10E-11,2.38E-08,1,1,1
1,7.25E-11,2.56E-09,1,1,1
1,9.80E-09,4.63E-08,1,1,1
1,1.66E-11,4.71E-11,1,1,1
1,6.73E-11,1.64E-09,1,1,1
1,1.51E-10,3.55E-11,1,1,1
1,3.56E-10,1.21E-10,1,1,1
1,3.89E-08,1.95E-09,1,1,1
1,1.21E-10,7.71E-12,1,1,1
1,3.05E-13,9.96E-15,1,1,1
1,1.94E-10,3.68E-12,1,1,1
1,4.00E-14,7.65E-16,1,1,1
0.999999166,8.78E-07,7.84E-09,1,1,1
0.999997973,2.01E-06,1.34E-08,1,1,1
0.99988234,0.000116449,1.15E-06,1,1,1
0.999512434,0.000479832,7.80E-06,1,1,1
0.000914089,0.998709083,0.00037685,2,2,1
1.53E-06,0.99999404,4.41E-06,2,2,1
0.000266956,0.99964726,8.57E-05,2,2,1
7.80E-05,0.99974066,0.000181321,2,2,1
0.999997616,2.28E-06,1.12E-07,1,1,1
0.992711663,0.007176795,0.000111549,1,1,1
0.971870542,0.027928315,0.000201096,1,1,1
0.999316216,0.00067186,1.19E-05,1,1,1
0.999961138,3.79E-05,9.57E-07,1,1,1
1,4.89E-08,8.21E-10,1,1,1
1,9.29E-19,4.66E-18,1,1,1
1,1.70E-25,5.34E-23,1,1,1
1,3.19E-20,8.99E-19,1,1,1
1,3.64E-23,1.07E-21,1,1,1
1,1.59E-17,1.79E-17,1,1,1
1,1.38E-18,3.31E-18,1,1,1
1,2.24E-14,6.63E-15,1,1,1
1,2.49E-17,2.66E-16,1,1,1
1,1.70E-15,2.79E-15,1,1,1
1,8.42E-12,5.65E-12,1,1,1
1,7.19E-09,6.43E-10,1,1,1
0.999999523,2.36E-07,1.81E-07,1,1,1
0.99997735,1.80E-05,4.64E-06,1,1,1
0.999971747,1.46E-05,1.38E-05,1,1,1
0.031857792,4.28E-06,0.96813792,3,3,1
0.000465885,2.19E-08,0.99953413,3,3,1
2.65E-09,1.62E-13,1,3,3,1
6.36E-13,1.15E-17,1,3,3,1
2.17E-06,1.15E-07,0.999997735,3,3,1
0.003421319,0.00039081,0.996187866,3,3,1
3.28E-06,1.12E-05,0.999985576,3,3,1
0.001510557,0.000177057,0.998312354,3,3,1
0.002000629,0.592106283,0.405893087,2,2,1
0.000330006,0.994468093,0.0052018,2,2,1
0.977813363,0.021911846,0.000274716,1,1,1
0.999999523,5.25E-07,4.51E-08,1,1,1
0.999998212,1.64E-06,1.50E-07,1,1,1
0.999993324,5.88E-06,8.34E-07,1,1,1
0.999992251,7.07E-06,7.43E-07,1,1,1
0.999998093,1.51E-06,3.15E-07,1,1,1
0.999999642,3.32E-07,4.02E-08,1,1,1
0.999999881,1.47E-07,1.18E-08,1,1,1
0.999898911,9.89E-05,2.27E-06,1,1,1
0.999985337,1.46E-05,1.78E-07,1,1,1
0.999914527,8.08E-05,4.62E-06,1,1,1
1,2.84E-10,1.38E-10,1,1,1
1,8.18E-14,9.65E-15,1,1,1
1,1.78E-09,2.08E-10,1,1,1
1,1.44E-10,1.24E-11,1,1,1
1,1.74E-10,3.30E-11,1,1,1
1,1.46E-13,2.44E-14,1,1,1
1,2.48E-20,3.01E-20,1,1,1
1,1.06E-22,3.02E-21,1,1,1
1,2.12E-18,7.23E-18,1,1,1
1,3.75E-17,6.12E-18,1,1,1
1,6.51E-11,6.88E-12,1,1,1
1.40E-05,0.999986053,9.27E-09,2,2,1
5.31E-20,1,7.15E-22,2,2,1
2.42E-20,1,7.02E-22,2,2,1
3.42E-14,1,5.22E-16,2,2,1
1.76E-13,1,1.83E-15,2,2,1
7.36E-18,1,1.17E-19,2,2,1
1.87E-17,1,1.59E-19,2,2,1
4.20E-22,1,2.03E-23,2,2,1
2.15E-20,1,4.01E-22,2,2,1
8.75E-18,1,2.32E-19,2,2,1
2.10E-17,1,8.19E-19,2,2,1
0.999993324,6.62E-06,2.53E-10,1,1,1
1,7.36E-18,4.97E-18,1,1,1
1,3.72E-22,3.04E-22,1,1,1
1,6.88E-28,5.16E-24,1,1,1
1,2.07E-29,6.24E-25,1,1,1
1,8.23E-27,7.15E-22,1,1,1
1,1.84E-34,1.91E-29,1,1,1
1,1.05E-26,1.99E-25,1,1,1
1,5.97E-31,1.26E-27,1,1,1
1,8.61E-25,1.84E-24,1,1,1
1,1.16E-22,7.30E-22,1,1,1
1,3.80E-24,3.09E-23,1,1,1
1,3.81E-23,3.00E-21,1,1,1
1,2.26E-25,1.62E-22,1,1,1
1,1.74E-28,2.99E-21,1,1,1
1,1.61E-28,2.28E-23,1,1,1
1,3.15E-26,6.77E-20,1,1,1
1,1.08E-26,2.47E-18,1,1,1
1,1.60E-30,6.65E-23,1,1,1
1,1.46E-29,5.14E-23,1,1,1
1,1.18E-25,4.72E-21,1,1,1
1,9.67E-15,1.37E-14,1,1,1
1,1.24E-14,8.72E-15,1,1,1
1,4.76E-11,9.96E-11,1,1,1
1,7.19E-17,1.80E-13,1,1,1
1,2.11E-09,5.47E-09,1,1,1
0.999999762,1.86E-08,1.89E-07,1,1,1
1,1.76E-17,4.67E-13,1,1,1
1,1.11E-11,6.19E-09,1,1,1
1,4.82E-09,3.57E-08,1,1,1
1,2.21E-11,1.18E-09,1,1,1
1,1.22E-12,3.84E-11,1,1,1
1,4.34E-12,7.19E-11,1,1,1
1,1.44E-12,1.42E-10,1,1,1
1,1.83E-11,1.14E-09,1,1,1
1,3.54E-14,9.28E-13,1,1,1
1,2.80E-12,2.19E-11,1,1,1
1,2.48E-14,3.94E-14,1,1,1
1,2.32E-10,1.95E-11,1,1,1
1,9.57E-10,9.52E-11,1,1,1
1,4.10E-10,5.72E-11,1,1,1
1,2.77E-11,2.08E-12,1,1,1
1,5.20E-16,1.29E-17,1,1,1
1,1.26E-11,4.38E-13,1,1,1
1,2.82E-15,2.14E-16,1,1,1
1,9.55E-14,1.42E-15,1,1,1
1,4.69E-10,7.84E-12,1,1,1
1,1.19E-10,1.98E-12,1,1,1
1,1.54E-10,1.90E-12,1,1,1
0.999994516,5.40E-06,8.09E-08,1,1,1
1,5.37E-09,6.90E-11,1,1,1
0.999998569,1.38E-06,2.04E-08,1,1,1
0.999980092,1.95E-05,4.74E-07,1,1,1
1,1.43E-15,1.40E-16,1,1,1
1,1.84E-14,3.78E-15,1,1,1
1,1.17E-12,6.18E-14,1,1,1
1,2.72E-12,1.90E-13,1,1,1
1,1.26E-10,4.62E-12,1,1,1
1,1.69E-14,2.53E-15,1,1,1
1,5.16E-16,2.93E-16,1,1,1
1,9.07E-18,6.76E-18,1,1,1
1,5.80E-16,3.94E-16,1,1,1
1,1.43E-21,1.58E-20,1,1,1
1,3.29E-13,5.77E-14,1,1,1
1,2.66E-10,2.55E-11,1,1,1
1,1.55E-18,6.20E-18,1,1,1
1,7.44E-22,4.68E-20,1,1,1
1,4.40E-15,1.25E-14,1,1,1
1,1.44E-13,1.51E-13,1,1,1
1,2.52E-11,1.19E-11,1,1,1
0.999999285,1.20E-07,5.56E-07,1,1,1
0.999983191,3.94E-07,1.65E-05,1,1,1
0.792607725,2.38E-06,0.207389891,1,3,0
0.001147213,1.56E-08,0.99885273,3,3,1
0.014599474,3.63E-07,0.98540014,3,1,0
3.58E-10,3.41E-13,1,3,3,1
7.85E-11,1.38E-13,1,3,3,1
5.49E-07,6.17E-06,0.999993324,3,3,1
1.03E-07,4.82E-11,0.999999881,3,3,1
1.15E-05,2.78E-06,0.999985695,3,3,1
9.32E-05,0.002219968,0.997686744,3,3,1
0.000163959,0.017380111,0.982455969,3,3,1
1.61E-05,0.92643106,0.073552847,2,2,1
0.994704783,0.005241196,5.41E-05,1,1,1
0.999936461,5.90E-05,4.51E-06,1,1,1
0.999999762,2.66E-07,3.92E-08,1,1,1
0.999891758,0.000103543,4.61E-06,1,1,1
0.999884605,0.000108469,6.86E-06,1,1,1
0.999981165,1.69E-05,1.91E-06,1,1,1
1,3.83E-08,1.03E-08,1,1,1
0.999996185,3.35E-06,4.72E-07,1,1,1
0.999960065,3.67E-05,3.17E-06,1,1,1
0.999010205,0.000935627,5.42E-05,1,1,1
0.999927044,6.88E-05,4.22E-06,1,1,1
1,5.54E-10,7.05E-11,1,1,1
1,6.94E-12,1.67E-12,1,1,1
1,3.49E-10,5.41E-11,1,1,1
1,1.23E-09,1.98E-10,1,1,1
1,3.38E-12,6.83E-13,1,1,1
1,1.42E-22,6.34E-22,1,1,1
1,2.45E-13,4.58E-14,1,1,1
1,1.07E-17,9.10E-17,1,1,1
1,3.37E-19,1.83E-18,1,1,1
1,1.08E-18,9.71E-20,1,1,1
1,9.05E-12,5.73E-13,1,1,1
4.01E-07,0.999999642,2.94E-11,2,2,1
3.71E-12,1,3.94E-14,2,2,1
4.21E-14,1,1.62E-15,2,2,1
2.21E-06,0.999997735,3.00E-10,2,2,1
0.000208792,0.999791205,2.14E-08,2,2,1
3.86E-13,1,2.76E-15,2,2,1
5.04E-20,1,2.91E-21,2,2,1
1.23E-18,1,1.26E-19,2,2,1
2.93E-14,1,6.31E-17,2,2,1
0.999999881,1.43E-07,1.68E-12,1,1,1
1,5.96E-14,2.23E-14,1,1,1
1,2.47E-22,7.46E-21,1,1,1
1,4.78E-27,8.79E-25,1,1,1
1,2.30E-23,1.69E-21,1,1,1
1,9.43E-29,2.92E-24,1,1,1
1,4.56E-30,1.92E-25,1,1,1
1,4.33E-31,2.18E-28,1,1,1
1,2.47E-28,4.60E-27,1,1,1
1,2.28E-38,5.34E-35,1,1,1
1,0,8.66E-35,1,1,1
1,6.96E-35,4.56E-32,1,1,1
1,3.68E-36,5.55E-32,1,1,1
1,3.12E-21,6.95E-21,1,1,1
1,5.42E-24,1.93E-21,1,1,1
1,3.33E-24,1.46E-20,1,1,1
1,9.66E-25,7.78E-19,1,1,1
1,6.91E-26,2.25E-18,1,1,1
1,1.64E-26,5.34E-19,1,1,1
1,3.29E-24,1.52E-17,1,1,1
1,5.11E-26,3.91E-19,1,1,1
1,5.41E-22,2.97E-18,1,1,1
1,3.83E-18,2.23E-16,1,1,1
1,7.75E-15,2.33E-14,1,1,1
1,8.10E-17,2.97E-14,1,1,1
1,2.96E-17,1.12E-14,1,1,1
1,7.14E-12,4.11E-09,1,1,1
1,1.94E-17,2.14E-12,1,1,1
1,2.84E-14,4.89E-10,1,1,1
1,6.94E-13,1.14E-09,1,1,1
1,2.23E-12,2.16E-08,1,1,1
1,2.38E-10,1.58E-08,1,1,1
1,2.07E-11,2.92E-09,1,1,1
0.999999762,7.93E-08,1.08E-07,1,1,1
1,1.10E-09,5.49E-10,1,1,1
1,1.68E-13,2.55E-12,1,1,1
1,4.89E-12,2.69E-11,1,1,1
1,1.53E-13,3.48E-14,1,1,1
1,3.75E-16,1.77E-16,1,1,1
1,3.28E-14,9.57E-15,1,1,1
1,1.81E-15,1.50E-16,1,1,1
1,1.32E-13,1.24E-14,1,1,1
1,4.03E-12,1.08E-13,1,1,1
1,1.91E-17,1.53E-18,1,1,1
1,3.13E-13,5.18E-15,1,1,1
1,2.10E-11,1.30E-12,1,1,1
1,2.97E-10,1.36E-11,1,1,1
1,1.31E-13,3.19E-15,1,1,1
1,7.30E-12,2.85E-13,1,1,1
1,2.02E-10,5.45E-12,1,1,1
1,1.58E-12,3.37E-14,1,1,1
1,2.10E-10,2.92E-12,1,1,1
1,4.39E-12,1.23E-13,1,1,1
1,6.84E-10,4.99E-12,1,1,1
1,5.90E-13,1.31E-14,1,1,1
1,6.14E-11,2.10E-12,1,1,1
1,1.78E-12,1.40E-13,1,1,1
1,1.48E-09,6.78E-11,1,1,1
1,5.41E-13,4.37E-14,1,1,1
1,1.08E-15,2.48E-16,1,1,1
1,7.38E-15,1.32E-15,1,1,1
1,3.59E-18,2.44E-18,1,1,1
1,3.14E-23,2.59E-22,1,1,1
1,7.74E-17,5.88E-17,1,1,1
1,5.58E-13,1.69E-13,1,1,1
1,1.43E-12,3.33E-13,1,1,1
1,1.71E-13,4.50E-14,1,1,1
1,1.06E-15,3.97E-16,1,1,1
1,3.28E-16,1.63E-16,1,1,1
1,1.80E-17,1.88E-16,1,1,1
1,1.06E-14,1.37E-11,1,1,1
1,1.21E-08,3.93E-09,1,1,1
0.999870658,1.93E-08,0.000129366,1,1,1
0.999864817,1.11E-06,0.000134118,1,1,1
0.000890236,5.36E-09,0.999109685,3,3,1
0.005903663,3.63E-07,0.994095922,3,1,0
1.99E-11,4.55E-14,1,3,3,1
4.61E-05,5.08E-07,0.999953389,3,3,1
9.58E-06,0.165386781,0.834603667,3,2,0
0.000437356,0.855960846,0.143601865,2,2,1
0.001589251,0.931650996,0.066759728,2,2,1
0.003010514,0.985875785,0.011113645,2,2,1
0.003014463,0.987941921,0.009043641,2,2,1
1.82E-07,0.999997139,2.56E-06,2,2,1
0.399414867,0.60048908,9.61E-05,2,2,1
0.999857187,0.000138151,4.65E-06,1,1,1
0.999997616,2.20E-06,2.17E-07,1,1,1
0.99992311,7.26E-05,4.28E-06,1,1,1
0.999992132,7.25E-06,5.91E-07,1,1,1
0.999996066,3.25E-06,6.98E-07,1,1,1
0.999995828,3.64E-06,5.15E-07,1,1,1
0.999997497,2.29E-06,2.73E-07,1,1,1
0.999997139,2.55E-06,3.88E-07,1,1,1
0.999452651,0.000522229,2.51E-05,1,1,1
0.999384761,0.000587248,2.80E-05,1,1,1
1,1.44E-09,4.94E-10,1,1,1
0.999998569,1.33E-06,1.36E-07,1,1,1
0.999856591,0.000135903,7.49E-06,1,1,1
0.999990821,8.66E-06,5.28E-07,1,1,1
1,2.70E-13,1.07E-13,1,1,1
1,2.23E-15,1.17E-15,1,1,1
1,1.93E-14,7.84E-15,1,1,1
1,5.12E-21,1.45E-18,1,1,1
1,2.81E-32,9.29E-27,1,1,1
1,6.03E-29,6.57E-25,1,1,1
1,1.04E-19,3.43E-20,1,1,1
1,9.16E-09,7.44E-12,1,1,1
0.973093748,0.026906293,7.46E-11,1,2,0
0.999524593,0.000475368,1.23E-09,1,1,1
1,1.27E-20,3.89E-18,1,1,1
1,4.52E-19,3.37E-17,1,1,1
0.999992013,8.04E-06,2.35E-09,1,1,1
2.09E-06,0.999997854,7.58E-12,2,2,1
5.23E-05,0.999947667,7.84E-12,2,2,1
0.999999642,3.67E-07,1.33E-12,1,1,1
1,7.15E-17,4.52E-17,1,1,1
1,1.05E-21,1.57E-19,1,1,1
1,1.89E-24,3.74E-22,1,1,1
1,2.95E-29,4.61E-26,1,1,1
1,1.42E-24,6.08E-23,1,1,1
1,3.39E-27,8.46E-24,1,1,1
1,1.05E-21,5.89E-20,1,1,1
1,2.83E-25,3.01E-25,1,1,1
1,1.54E-34,1.82E-31,1,1,1
1,3.97E-31,8.38E-30,1,1,1
1,8.17E-30,1.89E-27,1,1,1
1,2.80E-27,3.55E-26,1,1,1
1,2.81E-25,6.65E-24,1,1,1
1,1.81E-21,3.90E-18,1,1,1
1,4.92E-26,5.59E-21,1,1,1
1,2.30E-28,2.07E-21,1,1,1
1,6.73E-27,3.38E-20,1,1,1
1,1.88E-24,2.02E-18,1,1,1
1,7.53E-24,2.33E-17,1,1,1
1,3.21E-20,2.77E-14,1,1,1
1,1.33E-21,9.34E-16,1,1,1
1,3.59E-21,3.43E-16,1,1,1
1,1.97E-16,4.25E-14,1,1,1
1,9.42E-20,2.37E-14,1,1,1
1,1.29E-18,2.73E-14,1,1,1
1,1.05E-18,1.13E-12,1,1,1
1,2.39E-16,2.70E-10,1,1,1
1,4.05E-19,1.15E-10,1,1,1
1,4.79E-16,1.56E-09,1,1,1
0.999999881,2.17E-13,6.04E-08,1,1,1
1,9.48E-12,3.24E-09,1,1,1
1,9.47E-09,5.17E-08,1,1,1
1,1.95E-11,7.40E-10,1,1,1
0.999998569,4.71E-07,8.99E-07,1,1,1
1,8.73E-09,6.10E-09,1,1,1
0.999999762,1.82E-07,4.62E-08,1,1,1
1,2.41E-09,4.41E-09,1,1,1
1,1.97E-14,8.67E-14,1,1,1
1,7.05E-12,1.56E-12,1,1,1
1,1.00E-14,7.87E-15,1,1,1
1,3.44E-13,6.34E-14,1,1,1
1,3.47E-13,1.16E-14,1,1,1
1,9.98E-15,5.47E-16,1,1,1
1,1.88E-17,2.70E-18,1,1,1
1,1.97E-13,2.41E-14,1,1,1
1,4.57E-12,2.79E-13,1,1,1
1,1.91E-10,9.93E-12,1,1,1
1,5.70E-15,2.70E-16,1,1,1
1,1.03E-12,2.92E-14,1,1,1
1,3.90E-17,4.04E-18,1,1,1
1,5.49E-14,3.12E-15,1,1,1
1,1.12E-11,7.41E-13,1,1,1
1,2.32E-13,1.17E-14,1,1,1
1,2.16E-09,9.68E-11,1,1,1
1,4.70E-11,2.30E-12,1,1,1
1,3.16E-14,4.92E-15,1,1,1
1,5.40E-09,2.79E-10,1,1,1
1,1.79E-12,9.05E-14,1,1,1
1,1.99E-16,3.63E-17,1,1,1
1,6.45E-21,2.46E-20,1,1,1
1,1.11E-19,1.29E-19,1,1,1
1,4.30E-22,5.54E-21,1,1,1
1,7.71E-18,1.56E-17,1,1,1
1,9.84E-17,3.96E-17,1,1,1
1,7.76E-19,2.82E-18,1,1,1
1,6.83E-14,3.26E-14,1,1,1
1,6.29E-15,6.83E-15,1,1,1
1,6.87E-14,2.27E-14,1,1,1
1,1.30E-13,1.12E-13,1,1,1
1,1.26E-16,1.41E-13,1,1,1
1,3.16E-13,3.72E-10,1,1,1
1,1.97E-10,6.94E-09,1,1,1
0.999999046,8.49E-08,8.68E-07,1,1,1
0.880194008,4.39E-07,0.11980556,1,3,0
4.84E-08,2.84E-14,1,3,3,1
8.84E-12,5.19E-16,1,3,3,1
4.48E-08,6.38E-09,1,3,3,1
0.000403122,8.33E-06,0.999588549,3,3,1
8.17E-06,0.989404202,0.010587732,2,2,1
2.89E-06,0.999899268,9.78E-05,2,2,1
0.022944223,0.951353192,0.025702624,2,2,1
0.019456584,0.963864267,0.016679168,2,2,1
0.151864305,0.803691268,0.044444405,2,2,1
0.297076702,0.699188292,0.003734989,2,1,0
0.005806103,0.994191825,2.02E-06,2,2,1
0.999946713,5.13E-05,1.92E-06,1,1,1
0.999999881,6.59E-08,1.11E-08,1,1,1
0.999927282,6.87E-05,4.06E-06,1,1,1
0.999988794,1.04E-05,7.88E-07,1,1,1
0.999994993,4.40E-06,5.49E-07,1,1,1
0.999995828,3.59E-06,6.02E-07,1,1,1
0.999999881,1.30E-07,1.93E-08,1,1,1
0.999833941,0.000157248,8.80E-06,1,1,1
0.999163866,0.000796537,3.97E-05,1,1,1
0.999617934,0.000364963,1.71E-05,1,1,1
1,5.61E-09,2.72E-09,1,1,1
0.999883533,0.000110357,6.08E-06,1,1,1
0.998884499,0.001059528,5.60E-05,1,1,1
0.999522924,0.000455401,2.17E-05,1,1,1
1,3.88E-11,1.42E-11,1,1,1
1,6.58E-13,1.67E-13,1,1,1
1,4.18E-14,2.51E-14,1,1,1
1,4.56E-20,1.27E-19,1,1,1
1,1.61E-20,1.36E-18,1,1,1
1,5.57E-28,2.79E-24,1,1,1
1,1.29E-27,3.99E-25,1,1,1
1,6.89E-18,4.12E-18,1,1,1
1,6.66E-27,4.15E-26,1,1,1
1,6.14E-12,1.82E-13,1,1,1
1,1.82E-14,2.24E-12,1,1,1
1,1.90E-25,2.11E-24,1,1,1
1,1.00E-25,2.01E-24,1,1,1
1,1.40E-12,4.10E-16,1,1,1
1,1.05E-11,1.69E-13,1,1,1
1,2.86E-17,4.64E-17,1,1,1
1,1.81E-24,2.97E-21,1,1,1
1,6.69E-27,3.65E-24,1,1,1
1,3.13E-30,1.11E-24,1,1,1
1,5.76E-26,3.52E-23,1,1,1
1,1.40E-25,6.10E-23,1,1,1
1,9.99E-31,2.99E-27,1,1,1
1,4.26E-31,1.80E-27,1,1,1
1,6.81E-33,1.12E-29,1,1,1
1,8.92E-36,1.99E-30,1,1,1
1,1.21E-26,9.16E-26,1,1,1
1,2.13E-31,6.65E-29,1,1,1
1,3.95E-32,2.18E-28,1,1,1
1,1.80E-28,7.89E-25,1,1,1
1,5.19E-25,8.85E-19,1,1,1
1,2.37E-29,1.47E-21,1,1,1
1,1.42E-20,3.38E-16,1,1,1
1,1.55E-25,1.01E-18,1,1,1
1,6.14E-28,8.94E-20,1,1,1
1,3.08E-26,4.98E-19,1,1,1
1,8.61E-27,3.51E-19,1,1,1
1,6.80E-21,3.40E-15,1,1,1
1,1.00E-20,7.09E-15,1,1,1
1,1.04E-20,3.12E-14,1,1,1
1,8.64E-17,3.44E-12,1,1,1
1,9.55E-18,9.69E-12,1,1,1
1,2.77E-19,2.83E-13,1,1,1
1,1.05E-18,2.44E-10,1,1,1
1,2.09E-17,8.37E-10,1,1,1
1,6.89E-18,6.06E-11,1,1,1
1,6.57E-14,1.73E-08,1,1,1
0.999999762,5.04E-09,1.93E-07,1,1,1
0.999999881,1.22E-08,1.43E-07,1,1,1
0.999998689,1.08E-08,1.25E-06,1,1,1
0.999999404,3.49E-07,2.88E-07,1,1,1
1,6.58E-10,5.06E-10,1,1,1
1,4.06E-10,6.76E-10,1,1,1
0.999999404,4.74E-07,1.39E-07,1,1,1
1,2.18E-10,3.21E-10,1,1,1
1,2.57E-10,9.35E-11,1,1,1
1,2.63E-13,2.02E-14,1,1,1
1,8.05E-09,2.00E-10,1,1,1
1,2.06E-11,1.01E-12,1,1,1
1,1.35E-14,9.18E-16,1,1,1
